872,-786,17288,9,-9,172,
692,-1148,17554,110,-67,91,
1458,68,17078,-51,95,340,
1574,614,17678,-61,319,-154,
162,-546,16016,-73,515,-162,
-332,-774,15442,-80,-63,3,
460,-344,17108,-87,-32,-8,

294,-2054,15710,-178,-88,-133,
908,-1982,16828,-35,-28,-84,
506,-2814,16812,57,20,-119,
8160,-1226,19208,148,456,190,
12460,-1664,16242,599,141,-425,
12740,-3210,15594,538,-1423,182,
11330,1678,13104,723,-893,-1496,
4148,1482,15624,102,-2954,-4287,
-6962,-6072,18684,-216,648,-5317,
-16280,-6156,15278,-1154,1883,-2467,
-12164,-3318,17102,-636,1109,-364,
-4662,-2416,16716,364,673,636,
574,1614,16348,315,433,308,
248,976,16070,154,21,65,
80,-18,16874,-179,-276,-50,
372,-532,17616,42,-160,54,
686,-700,17218,-17,-264,19,
1392,-552,18496,142,-7,42,
684,-652,16336,220,182,37,
832,326,16386,37,123,92,

-500,-770,16250,-279,126,152,
-442,-2040,17230,-138,-228,72,
-616,-1952,16910,-138,-100,154,
14156,-2110,19276,395,346,-1957,
11386,-2342,14032,1835,268,-3042,
8746,286,11864,1962,-2143,-4270,
-5662,-4612,17422,1481,-3421,-4680,
-17182,-11862,26466,-438,1115,-1828,
-14084,-4690,16142,93,2286,463,
-6256,1160,13390,108,1064,749,
-806,2524,13264,-22,99,499,
214,2042,15614,-62,-305,-153,
-248,1082,16990,-278,-179,-9,
62,996,17614,-150,-120,216,
862,240,16830,-93,-307,218,
1124,1630,17414,-5,-8,217,
874,944,16746,27,-37,-55,
426,650,16654,-7,115,84,
948,1086,16446,22,-30,-28,
456,874,16810,-56,137,-63,

678,-2546,18222,239,-67,-99,
946,-2286,16320,-17,376,349,
1302,-1284,16038,15,150,127,
6656,-2900,16964,119,13,658,
13310,-1686,16636,-65,-574,98,
14324,-1254,17120,262,-1600,-1773,
8964,-3512,18826,-1735,-601,-3552,
5264,2466,13650,-1072,-931,-5676,
-2940,-3618,16062,-859,-884,-6238,
-10552,-11202,18534,-49,424,-3510,
-11176,-9486,19970,-703,1852,-964,
-5836,-4728,16706,274,1296,328,
-1144,-570,14696,357,997,496,
794,650,15276,34,-132,49,
-34,-1364,15700,-140,-309,-136,
640,-1346,17486,-5,-601,19,
2044,-1284,18426,114,-309,291,
1702,-1732,16802,207,131,388,
1966,-956,16532,320,-93,381,
2600,-78,16652,238,38,30,

-524,-2154,17080,-188,-236,-286,
-910,-2732,17438,-115,-152,184,
-140,-1090,17302,28,-58,290,
10730,-1960,17328,132,-424,458,
17026,6290,16258,216,-627,-5127,
6904,668,16454,1261,-2108,-5356,
-8074,-8302,15472,350,-2673,-4918,
-14336,-12658,24164,-1037,-1215,-1073,
-9834,-5580,21094,-192,2202,1299,
-2172,-36,13122,6,1369,1612,
1316,3134,16226,102,592,543,
894,632,16902,-208,285,-411,
460,-10,18036,-160,323,-168,
26,-1292,17050,122,407,-8,
644,-874,16058,-116,221,604,
820,1490,15832,229,-20,278,
1136,28,17130,-100,-154,348,
640,-370,16726,162,-98,-10,
630,520,16872,-81,-94,8,
-528,-224,16338,-124,-172,-19,

-148,358,16746,-35,30,-92,
1098,-540,16932,-14,77,88,
4922,-1404,18454,-437,1061,21,
9316,-1358,16136,121,644,734,
13130,-3490,14042,-75,-1771,982,
11832,6354,15860,2103,-5616,-1613,
12888,1738,20594,695,-3537,-3382,
332,1968,13080,-972,236,-5763,
-16702,-10886,11024,-3082,-382,-4569,
-13452,-7020,27142,-1577,-295,-791,
-3678,-558,20044,-507,1597,582,
1786,2520,16016,437,766,594,
2574,1626,16596,145,527,385,
2002,984,16170,134,96,194,
1452,-450,16028,127,177,454,
1806,1392,15266,-80,36,479,
2718,774,16158,-99,-48,231,
2204,1502,16536,-45,351,98,
2368,1828,16110,-282,-148,-120,
2050,242,17014,-283,90,-115,

832,-880,17856,93,-264,147,
852,170,18040,-238,317,63,
292,-500,17110,0,251,-532,
7050,-3694,17834,533,-115,436,
11188,2224,18742,812,-695,-109,
11440,596,18370,359,-1221,-1477,
7150,-1580,20210,-163,227,-2343,
-1952,1436,12046,1275,-29,-4423,
-7248,-3284,14678,845,168,-4953,
-13928,-6902,15168,-754,141,-2901,
-10912,-3610,15170,-654,1026,-594,
-6206,-2202,15456,-165,145,94,
-1624,864,16610,-64,-83,351,
-264,76,16346,2,-127,119,
-172,-208,17360,83,-143,-78,
-304,-852,17352,46,2,76,
