15922,10090,32767,-2213,1879,-3810,
-3564,-14872,32767,2273,2776,-7335,
-25704,-32768,28640,6899,3268,-3766,
-15862,-23142,16962,8226,4806,1181,
-6924,-13694,-7490,3470,8397,5395,
-2008,1272,-18952,-1163,3423,6864,
6106,2494,-12228,-4779,-1350,5539,
14010,-1786,-50,-6824,-3614,4388,
18730,266,20026,-6349,-4510,1648,
13908,1530,28534,-4468,-1406,-1438,
5436,-4192,27350,-3836,41,-3818,
-878,-7218,25306,12,-1439,-4593,
-3036,-8250,32758,275,-1109,-2968,
-4812,-9612,23080,-539,2573,-1053,
-3952,-3526,14314,211,1663,-517,
-4958,-2820,12674,302,937,-148,

-4812,-9612,23080,-539,2573,-1053,
-3952,-3526,14314,211,1663,-517,
-4958,-2820,12674,302,937,-148,
3526,-10798,12928,-586,-552,2671,
11750,5806,18204,-1527,-200,530,
14580,5490,26270,-1592,-1309,-4444,
2420,-8936,32767,1246,148,-7279,
-13664,-23202,32767,5881,3253,-5937,
-15842,-19300,24348,7882,5453,-1885,
-12142,-15836,-816,5190,7634,2385,
-8078,-6818,-15716,485,5061,5858,
1786,-1850,-10878,-3236,1303,6389,
11488,-1546,-5546,-6194,-819,5759,
18574,-3824,8700,-6759,-5380,3167,
18516,-212,27676,-4725,-3104,1147,
9634,3010,28370,-4525,1461,-2001,
2520,-4290,23742,-3710,1122,-3359,
-470,-5514,29188,23,-1886,-4834,
-3544,-7666,32684,-312,373,-3082,
-6272,-8662,18502,722,2958,-1805,

-1030,-2540,17034,-15,-14,52,
-1382,-2640,16856,138,53,69,
-2230,-2896,16866,397,-12,345,
-4392,-4458,8734,3206,-3225,265,
6436,-3106,14204,4778,-6766,2913,
20718,8934,22190,-200,-542,2410,
21774,11182,20478,-2168,2355,-1592,
11094,7510,30254,-2671,1417,-5801,
-10534,-13062,32767,2606,96,-6413,
-16584,-14340,31516,5633,4223,-3007,
-12690,-15476,7122,4877,7150,-433,
-7694,-7642,-5560,1412,7391,3609,
84,-2514,-12766,-2696,4880,4539,
6044,-2562,-7382,-5606,-790,4851,
14632,-548,8980,-4712,-3826,3842,
21164,1220,21912,-4867,-4968,1845,
16704,1670,28338,-4225,-379,-1621,
8278,-558,28984,-3886,1871,-4056,
-3786,-6242,26684,-1382,-23,-5798,
-10902,-9190,25092,156,370,-3679,

1200,-430,13442,14,279,113,
1996,-440,13582,-439,193,-21,
4230,-636,12300,-1385,699,-142,
14956,3272,15526,-2119,-580,-1188,
16472,-2776,32767,-3567,2026,-3700,
-5580,-12940,32767,12,-101,-5725,
-20404,-20532,32767,4474,-419,-3532,
-20020,-17118,11490,6721,3984,725,
-11838,-10712,-6376,6732,4234,3992,
-2162,-2418,-19516,2000,1077,6466,
11022,-3428,-4068,-1525,-1417,5820,
19720,-200,5464,-4165,-870,4414,
22492,3292,19772,-4787,-994,1801,
18640,6614,25876,-4855,1255,-1988,
9946,-446,27246,-4806,1055,-4874,
-38,-3902,26114,-814,-389,-5876,
-8690,-8412,17200,-624,1026,-3607,
-8292,-9182,20002,449,139,-1417,
-2162,-3998,17306,158,1669,253,
-172,-1428,13240,-155,2042,463,

-2162,-3998,17306,158,1669,253,
-172,-1428,13240,-155,2042,463,
-344,-4226,11122,-710,621,909,
11466,3562,6116,-2280,6,555,
24954,11452,32767,-3057,-3031,-4443,
-4018,-19522,32767,2414,-695,-6835,
-24424,-32040,32767,8434,4229,-2078,
-17298,-21844,-2974,8554,5531,3475,
-7268,-10496,-19540,4795,4950,6092,
3126,-4926,-32768,3283,1945,6876,
18258,-8092,-7852,-6710,-2433,6006,
28686,2044,22214,-11379,-3546,2905,
21986,4484,32767,-6683,510,-2022,
5934,-6876,32767,-3244,1526,-4962,
-1972,-8462,25608,-760,38,-4683,
-4626,-8996,24216,-101,501,-2654,
-4996,-6362,23812,-1476,3808,-589,
-3474,-5354,14470,563,497,-674,
-5910,-2552,12582,631,1387,241,
594,-872,19458,-192,-238,460,

-3474,-5354,14470,563,497,-674,
-5910,-2552,12582,631,1387,241,
594,-872,19458,-192,-238,460,
19724,11884,27380,-3655,851,-3190,
6482,-4978,32767,-79,3746,-8378,
-21360,-31716,32767,6497,1517,-4962,
-18856,-24624,28698,8259,3604,733,
-11112,-17606,1704,5848,7160,4927,
-5074,-8086,-18164,1849,4645,7207,
7478,-2740,-7760,-3397,1911,7686,
22164,-2384,-7318,-7063,-2153,5282,
23906,3762,18668,-5446,-3946,1142,
14644,4074,24548,-6952,-1171,-2203,
7404,38,28760,-4884,-612,-5143,
1594,-712,22494,-1405,-690,-5183,
-3326,-11256,30394,202,-1964,-3278,
-3728,-13310,25450,-421,3593,-1529,
-4816,-4782,14008,793,2112,-147,
-1654,-1856,13034,496,1233,-22,
-1692,-4784,12476,-672,-382,623,

-1654,-1856,13034,496,1233,-22,
-1692,-4784,12476,-672,-382,623,
1378,-1014,15444,-405,-486,461,
8318,3208,19782,-974,10,-63,
15382,8108,21678,-1807,3116,-3203,
4470,-1586,26944,-1084,4202,-5566,
-21456,-31044,32767,4798,2211,-3144,
-19878,-19642,32767,7801,354,674,
-9156,-17426,11556,6333,6348,4539,
-3490,-10230,-13028,2450,4892,6708,
5732,-2624,-13650,-1632,3042,7872,
12872,976,-17238,-6111,-1926,6182,
20752,-4026,4134,-6289,-5132,4105,
27984,6710,31000,-7713,-3527,484,
20288,4078,31938,-4118,1067,-4092,
8430,-6022,22882,-1258,1999,-7152,
-6344,-20122,19836,-1110,593,-5267,
-7414,-7840,24768,810,-172,-2843,
-4908,-6942,20930,237,1814,-1252,
-4578,-6718,8796,32,1636,206,

-80,-1692,16398,-103,-106,45,
1096,-3580,14638,-1052,-360,581,
4062,-5336,13798,-1894,-1041,1173,
10316,562,22432,-1629,853,-118,
4330,-1750,32767,348,3533,-3567,
-15366,-12968,27092,4750,1553,-2904,
-18258,-10588,28706,7512,188,-1374,
-16070,-12160,8102,7204,2710,1102,
-8570,-12058,-2176,5132,4414,3721,
8990,-10850,-16212,2790,9445,6246,
12386,6042,-22768,-8336,363,3667,
16618,-4092,16622,-7365,-6034,3356,
14880,4812,32767,-6039,-1618,-463,
7532,4260,32572,-5079,874,-2249,
-1126,-5050,23298,-1482,-663,-5330,
-5354,-2300,25618,-87,-1566,-2823,
-7962,-8870,21618,360,-423,-2201,
-5542,-3776,21970,703,589,-1359,
-3700,-2566,15444,173,1783,-293,
-2866,-1548,12846,40,706,-43,

-2022,-2074,14950,-227,-180,254,
-1372,-2308,15066,-344,-373,299,
2558,-2562,14746,-572,-606,261,
11430,2174,19166,-1299,-232,-565,
6986,2320,28536,-1026,453,-3466,
-8922,-10580,32626,1141,-96,-4222,
-14696,-15194,32767,3420,-1414,-1261,
-9822,-9350,18674,4941,1201,400,
-8914,-10834,6168,4343,1841,1961,
-3572,-9158,844,2737,2727,4124,
4464,-1184,-4034,-305,2679,5959,
10054,3518,688,-1817,631,4011,
12432,3428,9472,-2357,-13,2417,
10712,1438,12372,-3279,195,794,
9196,4394,18828,-4033,-96,-1402,
6964,-356,28740,-2333,-767,-3006,
-346,-4776,24676,-997,-604,-4246,
-3186,-2778,26544,876,-2043,-2665,
-6312,-8854,21416,-90,-1026,-2632,
-5654,-6850,19930,175,199,-1064,

-196,-3386,15980,8,167,-36,
666,-2506,14970,-511,-82,-103,
5466,-2888,17344,-1082,381,-180,
10438,3756,25562,-2549,741,-1861,
2574,-7214,32767,-86,1432,-4131,
-16846,-20524,32767,3885,1386,-3499,
-19374,-23726,19496,5790,965,287,
-9042,-12140,9080,6052,2657,2991,
-3876,-9378,-4186,3140,3634,4919,
2686,-1162,-10146,-1694,1558,7517,
8462,3836,-4262,-2593,-1128,5741,
14792,786,10952,-3239,-2258,4571,
14908,3020,17846,-3515,37,1379,
13236,898,18994,-3882,-1,-865,
9104,224,24118,-3317,1841,-3932,
1436,-4400,21164,-1894,764,-5070,
-3378,-9620,21726,-348,-749,-5881,
-6658,-7904,26048,815,-1088,-4180,
-5538,-8842,23906,1657,1139,-2547,
-4660,-7628,15274,1042,1632,-891,

-1412,-2668,16526,-1,-27,-67,
-906,-2750,16134,-181,-4,8,
3026,-372,18042,-989,30,-74,
9838,4252,26788,-1769,1352,-2006,
-3502,-9540,28158,-1205,1820,-4680,
-19090,-26154,32694,5273,1377,-3086,
-17190,-20808,21336,6955,3506,2145,
-8626,-12724,3682,5937,5084,4985,
-624,-6530,-6896,1524,3743,7681,
6152,3464,-6582,-2542,1873,7496,
8252,5826,-2872,-4661,-1084,4405,
9120,1700,8734,-4746,-1338,2497,
11446,5674,19424,-4213,-1465,700,
9458,-524,21868,-3263,100,-2152,
5256,-1388,21756,-3923,653,-3241,
468,-7782,24608,-3163,-402,-4255,
-794,-6866,23906,-1331,-1039,-4307,
-4686,-8042,22488,-613,-461,-3674,
-6562,-9176,19324,710,-989,-2438,
-5008,-7476,18904,-340,937,-564,

216,-3526,15810,-159,148,39,
700,-3682,15366,-159,-47,250,
2786,-3722,17200,-302,62,-140,
9122,744,21866,-397,617,-698,
7240,904,27268,-624,2314,-3742,
-7740,-13036,30120,2190,2007,-5516,
-18588,-26022,32767,6107,167,-2038,
-13996,-15378,12978,7293,3767,1182,
-8554,-11132,-1098,4478,3707,4540,
-162,-3602,-6090,1116,4779,6481,
6486,1970,-9410,-4614,2258,7328,
10412,1126,346,-6645,-999,5705,
11230,1436,9040,-5776,-2104,2631,
12974,-3500,23766,-4192,-1795,147,
10230,-1526,29524,-2568,1610,-2279,
1966,-5608,21450,-731,998,-4122,
-2510,-7336,24658,1039,-953,-5079,
-4384,-6342,25580,1647,-1624,-4110,
-5558,-5830,21168,868,-410,-3300,
-4276,-4500,19004,156,28,-1198,

-412,-1364,16542,-108,215,82,
460,-2204,14900,-754,381,354,
4212,-600,15022,-2191,1321,796,
10872,2850,20430,-3871,467,-320,
5404,-1382,32767,49,175,-5051,
-11516,-20644,32767,3127,1995,-4480,
-20792,-24360,24466,6484,1151,-1884,
-13150,-16228,11050,7208,4033,1395,
-5476,-9786,-3704,3109,5171,4313,
2310,418,-10792,-1894,3337,6657,
7750,3472,-4650,-4278,-1240,5797,
11562,2726,4452,-4459,-3647,3636,
14974,1946,17456,-4958,-3789,1869,
14530,1694,27596,-4574,-436,-14,
8472,-974,22660,-2534,1971,-2270,
622,-3340,22710,-571,1076,-3511,
-2674,-8394,21032,810,-198,-3419,
-5318,-6432,26260,687,-977,-3357,
-5484,-8648,21222,-285,567,-1059,
-2976,-2712,18808,60,933,-864,

-2976,-2712,18808,60,933,-864,
268,-3462,16642,-355,398,85,
3140,-1018,16598,-740,575,689,
8440,2966,19342,-667,221,-945,
4866,-2980,32060,435,603,-3306,
-8256,-10728,32767,3118,296,-4416,
-17224,-17530,31952,6163,573,-1743,
-12588,-14896,16452,7457,3850,830,
-5460,-8360,1332,3896,6120,4096,
-820,-1170,-8234,121,3869,5703,
3854,2762,-4738,-3227,518,5241,
7794,4066,2316,-4501,-1704,3708,
8716,2248,10112,-4330,-2701,2558,
12098,2408,19208,-4046,-2354,1381,
9980,1194,22602,-4018,-1010,-594,
6082,1548,22024,-3395,704,-1713,
3864,-908,22874,-2019,-149,-2964,
406,-5100,22086,-1260,292,-3764,
-1236,-4814,22246,-453,-81,-2671,
-2862,-7614,18992,262,962,-2316,

-582,-2232,16244,-47,-54,190,
-156,-2492,16232,-24,43,469,
2174,-4188,13550,-37,28,1284,
10532,2484,15964,-119,-347,1877,
14408,4998,23526,-472,-200,-2138,
2344,-3340,32767,-585,2641,-3623,
-15042,-10316,32767,4752,2242,-4162,
-17816,-7464,24888,6723,1768,-3457,
-16848,-16256,8186,5442,2405,-1233,
-10784,-10402,2700,3561,3322,3288,
-2042,-1610,-6494,101,4750,4922,
5198,2292,-8276,-3188,1779,4800,
6756,2464,-1230,-4143,-2486,3482,
11292,1006,11614,-3571,-4051,3260,
13048,2842,22604,-4027,-2290,2150,
10646,1680,23360,-4361,-242,658,
8692,1406,24648,-3440,252,-856,
3844,-728,23104,-590,-1929,-2161,
-56,-4834,28276,-529,38,-3846,
-5984,-6060,17244,-1204,672,-2520,

-712,-3026,17226,98,-113,-40,
-326,-3500,15488,85,37,-6,
3242,-3648,14876,47,668,247,
7504,-740,14840,-946,651,-236,
10662,2732,24148,-726,529,-2197,
2784,-2422,32514,-659,688,-4409,
-14692,-20858,32767,4427,898,-3993,
-18468,-17938,28224,7114,4847,12,
-13094,-14426,1120,6816,4993,2959,
-5386,-1650,-7636,3540,2794,3998,
154,3472,-6208,622,2427,4590,
4916,5906,-6616,-3566,2458,4456,
5372,3342,-3204,-4680,-1057,2358,
9780,-1222,7462,-4110,-5083,1832,
13056,2224,23716,-4617,-3621,638,
11168,622,26280,-5786,534,-386,
5674,-1888,24490,-4046,769,-2330,
1190,-6128,25648,-1970,-201,-3474,
-2736,-8652,22686,292,-1142,-2857,
-3492,-5098,24858,893,-453,-1958,

-410,-2348,17822,-145,-142,-62,
46,-2930,16494,195,-171,-34,
1720,-2944,17334,115,36,-189,
6774,-3052,16264,-581,487,-240,
13872,5786,22974,-1585,1164,-2409,
4334,-3056,29482,-161,1991,-6061,
-13274,-22020,32767,5165,3187,-4697,
-17192,-20228,22404,8172,4375,-1003,
-11506,-13030,7012,5887,6036,3300,
-6140,-2452,-4314,2029,5741,4627,
-270,3990,-9168,-1565,3911,4851,
3030,4444,-7764,-4240,567,4176,
5874,4858,2384,-2194,-2881,1486,
4028,2038,12046,-3327,-1989,1955,
3620,2324,15446,-4443,-1097,1384,
4700,3744,20780,-3680,-1233,1022,
3708,-572,22790,-2280,-801,-141,
3056,2332,20626,-1750,-2034,-1220,
2256,-638,23888,-2105,-1959,-2205,
160,-2774,22182,-1687,-920,-2393,

-168,-2014,16260,-36,-67,-93,
-124,-2330,15626,-222,-160,-75,
308,-2664,16678,156,-267,124,
6492,-5280,12378,-266,-1763,1835,
17468,9060,29412,462,-796,-2401,
8184,-4178,32090,-1022,4273,-3422,
-12074,-9664,32310,3809,1700,-3870,
-18800,-13654,24870,6292,1300,-791,
-14650,-6720,8448,6741,1032,992,
-9250,-6442,2366,3604,1638,3357,
-3950,-1550,-3480,1975,2321,4714,
3982,3024,-4110,-1553,2236,4772,
7376,1880,-2274,-2640,-621,3370,
11320,2548,9092,-2814,-2123,2953,
13112,4498,21502,-3768,-1437,2294,
10504,2428,23266,-3166,739,2056,
6902,3288,21274,-3090,1430,-1321,
3894,-2848,21678,-2220,4,-1972,
3374,-1246,23184,-2069,202,-3025,
1604,-292,22366,-1221,413,-3021,

90,-2030,16018,-128,-33,17,
516,-1734,16118,-445,-50,57,
3898,-1358,17922,-926,-93,131,
12714,4502,26492,-659,1130,-2028,
4362,-2174,32767,1228,4292,-5276,
-11802,-12730,28734,2577,4539,-4003,
-17850,-13384,19182,5030,3818,-493,
-15554,-10058,9110,4656,1551,2435,
-8468,-6502,5378,3835,2548,3973,
-3262,-1180,-5540,-1425,3566,4531,
4010,6490,-6734,-4483,1153,5455,
6520,4416,-1450,-4758,-2413,3147,
9048,2182,10424,-2699,-3624,1883,
8680,-498,19660,-2913,-2569,892,
7864,1844,22284,-3111,-1428,-474,
3470,-4544,21648,-1859,309,-1322,
3114,2374,25280,-1922,-780,-2528,
958,-3334,22474,-441,-842,-3122,
-1364,-3046,24106,-951,-737,-3203,
-4932,-6966,21456,-159,2,-1746,

-1912,-1234,16668,44,131,140,
-3254,-2554,17056,230,-508,173,
-468,-4768,17496,539,-80,861,
6442,-794,11658,-815,534,1349,
17538,5970,16452,-1682,-364,-596,
12678,4150,29940,-1730,968,-4863,
-4542,-9756,32767,1278,2189,-6184,
-26082,-23790,24516,4399,1721,-3222,
-20594,-17452,16138,6022,1720,822,
-11556,-12042,-3404,2898,3181,3851,
1984,-10256,-16534,-125,860,6753,
15546,-4924,-5228,-2289,-3008,6967,
25008,5304,15696,-3783,-2463,4826,
23834,8890,21212,-5523,278,651,
11808,6362,28244,-4139,1543,-3531,
-2920,-8682,21510,-1981,301,-4252,
-7076,-9578,26728,646,-307,-3012,
-5408,-8086,23224,940,1768,-989,
-2740,-3642,16304,1222,2884,106,
