1526,-298,16750,39,264,-137,

-1112,-1046,16210,-60,34,-179,
-712,-768,16766,-182,-106,-106,
-2182,3692,17060,213,-281,468,
-2496,7426,17280,1529,-1822,795,
658,13994,20402,2252,-1724,1081,
178,18146,17172,1686,-1265,683,
3660,10252,12068,310,-235,-553,
10260,-5878,10710,-1223,1781,-2870,
2984,-27090,11624,-5519,4799,-4727,
-3594,-16680,12752,-700,-4400,-315,
5388,-1702,28082,600,-523,618,
1588,-990,14320,-328,1123,-35,
-2,-3344,16088,77,-250,-63,
310,-1510,15382,44,-216,-16,
1936,-216,18006,203,-181,82,
1348,-96,16744,-11,261,-29,
626,-1254,17150,252,-115,-180,
742,-2304,16674,28,-175,170,
1704,-468,16916,183,42,95,
1112,-758,15882,-24,319,33,

282,-98,16608,-46,104,-20,
510,-732,16774,-153,18,-205,
0,1054,17076,64,152,133,
-2236,5102,15424,-82,-468,425,
-1044,15968,16324,-234,-2482,1480,
2598,20082,15628,181,-3875,-15,
6576,13608,21320,2731,-3150,-588,
11670,-5726,13492,934,2261,-380,
6992,-17318,20022,-3538,2426,-6312,
-6400,-22598,7208,-2980,3119,-1802,
3152,-6046,17772,504,-2843,1457,
5276,-114,22938,578,-162,510,
2112,-1002,15930,-186,921,-178,
1650,-1182,16680,41,596,2,
1728,-1278,14246,-130,-300,156,
3222,384,18820,143,257,101,
2094,-1102,15154,-64,223,-303,
1416,-2068,16482,24,2,143,
2522,-550,16772,27,-392,172,
3048,-210,18006,31,201,-104,

-832,-2204,16710,253,12,-461,
-144,-1896,18222,-75,71,-160,
-1972,1770,15964,-213,51,230,
-2492,7754,19206,-160,-1112,1144,
-1898,16676,17374,202,-1474,507,
-342,18696,21218,1557,-2338,-25,
4606,6596,11924,3151,638,-150,
9114,-14342,11504,-1052,1602,-3695,
1374,-32768,14146,-5540,2281,-5481,
-2206,-14182,13254,-825,-4637,751,
8560,-558,25616,572,-231,1006,
1670,-4076,15560,-431,1414,-767,
-416,-4964,16744,83,-279,18,
744,-2490,15906,167,206,206,
2472,-254,17068,482,-248,106,
994,-2492,17462,35,-29,-291,
-240,-3810,15818,368,-79,59,
1668,-1904,16770,-103,-274,326,
2114,-1020,17074,-3,154,-44,
1060,-2102,15828,-41,94,-85,

-496,-4106,16604,-73,208,86,
-826,-3702,16826,17,386,702,
-836,212,18866,24,201,1505,
-2142,9694,19276,559,-1077,1925,
-532,20562,24380,1984,-2764,1438,
1068,13594,16782,5469,-2304,140,
11770,1596,15956,4594,1517,-2121,
4042,-32768,11846,-3931,-617,-8067,
-7208,-25300,14376,-2980,938,396,
4894,-1402,21068,56,-160,406,
1322,212,13984,-144,147,-522,
580,-1406,19968,-187,50,-438,
-1532,-3224,15206,-360,176,43,
1178,94,16870,-3,-411,-30,
-186,-1628,17882,-276,255,-260,
-1392,-2764,14918,16,-242,164,
502,-1588,17794,34,115,391,
810,-714,16402,50,-201,154,
780,-1118,18018,29,235,-106,
110,-1594,16532,160,111,-16,

208,-18,16288,-32,-52,-20,
522,-36,17286,-46,91,109,
-1178,3844,19110,-353,-61,562,
-1528,16058,27780,2544,-1867,335,
-1042,15272,20264,2572,1073,1125,
936,12516,5196,3145,-495,534,
5780,-1988,10926,-1850,161,-695,
5044,-12128,22128,-4790,1720,-3432,
-2672,-16900,14548,-1795,1018,-1167,
1388,-4384,19490,2,-1370,443,
1556,-3020,18892,81,69,-73,
540,-1652,17330,-318,538,-64,
160,-1034,16996,390,691,-161,
138,-272,15866,360,-66,299,
368,928,17502,335,198,-15,
-1112,-224,16606,222,473,-116,
-1294,-106,15158,-304,6,154,
-306,-38,17064,-848,213,366,
406,-206,16576,-41,-67,191,
-16,-322,16424,-137,-291,-120,

-1132,-2724,16668,98,-280,-200,
-758,582,17546,295,6,127,
-1090,4788,17740,795,-571,165,
2400,10402,18622,1931,-759,12,
-788,5514,13586,1699,-1504,251,
-3656,12024,20306,1796,-2063,-699,
-6438,6014,26306,985,860,586,
-1072,1064,9120,1464,1371,-139,
9314,-7898,8974,-333,-2287,-1467,
4286,-16974,20142,-4314,2280,-2742,
-3338,-10528,12660,-1000,-1494,852,
6500,648,20130,736,-541,1467,
2416,-144,15018,-348,59,-345,
882,-842,16930,-314,517,122,
852,-590,16326,66,-74,195,
1596,570,17618,17,280,160,
1430,1020,18188,224,0,-129,
-238,-1162,15252,62,354,-61,
988,162,17764,222,-226,150,
750,-372,16466,160,379,30,

-1184,-38,16672,-25,-1,-65,
-1360,38,16258,-13,47,-65,
-1404,742,17028,-205,129,209,
-3612,6020,14590,1092,-818,336,
-2052,19092,20754,2365,-2353,1029,
-3202,16782,16208,4309,-2087,1552,
2750,19956,13678,3788,-640,1418,
9042,2788,4396,-158,-8,-1200,
12346,-26494,20590,-7230,-1602,-6692,
-4006,-22088,16328,-5887,3514,-2042,
6054,-5824,23300,1266,-3046,1744,
4662,-1884,19840,-652,1248,-715,
-284,-4946,15604,-211,589,-490,
800,-1236,17802,48,396,96,
1142,-80,16812,132,308,118,
1234,408,17396,161,286,-77,
-384,-736,15722,47,397,-211,
-202,-1546,16246,-21,-272,224,
1100,-414,17608,-41,-50,225,
840,-514,16644,-211,328,270,

-2216,-1338,17054,-27,29,109,
-2324,-314,17494,-45,114,354,
-1988,1910,17700,149,149,717,
-3506,9380,15440,387,-974,980,
-3108,14776,20094,1553,-2822,722,
-724,16094,14762,2357,-2616,992,
4096,2666,14662,1275,-2022,-1048,
8316,-7302,15928,-1564,-1116,-2628,
2488,-29370,18024,-6077,3681,-3624,
-2636,-13864,10838,-1876,-122,-758,
3244,-6084,18940,1045,-1867,699,
4166,-2236,18570,516,500,331,
1708,-2386,16974,115,606,-270,
502,-1954,16672,477,638,-100,
364,-1946,16750,706,247,122,
306,-802,17312,594,476,-91,
-298,-1506,15412,413,143,-72,
-94,-1394,16616,-233,-117,267,
844,-330,17252,-153,107,153,
458,-572,16086,-394,177,-40,

776,-1334,16580,107,162,-42,
968,-1458,16848,105,176,-40,
1220,2030,17458,567,633,160,
-2676,10902,18312,315,-455,876,
-2168,23460,22880,3048,-2444,1339,
1926,18538,16382,3951,-472,1021,
10274,592,6802,287,-1624,-1091,
8070,-22884,28494,-4832,-145,-6317,
-15070,-25272,13142,-3288,4320,-918,
7480,7194,14940,2551,-1361,3269,
5080,1210,15762,-693,362,-66,
1022,-780,15592,-876,652,-173,
514,-984,17056,54,267,161,
1940,550,16148,511,-105,453,
1894,2608,18598,549,261,-272,
-420,32,16276,2,992,-434,
-970,206,14370,93,44,48,
452,1472,17844,18,-280,60,
124,1416,16786,-20,231,-108,
-80,710,15886,62,-173,56,

-290,-1412,16868,299,146,25,
-362,-8,16990,366,255,171,
-1138,4882,18832,1339,146,164,
-2378,9520,17796,2419,-834,520,
-890,12984,17792,3367,-1319,1753,
-254,17848,13694,2293,-675,1643,
3664,9986,10170,2449,-1309,432,
7514,-9072,6442,215,-2561,-2385,
5108,-16882,31484,-5047,-1044,-4932,
-2488,-14058,18376,-3282,2627,-935,
3104,-3584,18112,939,-1270,1865,
6216,5626,17962,-126,171,225,
2954,446,18438,-163,1086,-191,
1710,958,17162,223,1192,-232,
410,366,13800,11,-55,174,
2318,3514,18982,199,28,62,
682,1698,16096,26,388,-277,
284,1712,16124,165,6,161,
1184,1890,16180,-74,-83,85,
870,1186,17268,-20,337,75,

-1016,-606,15692,-68,231,17,
-626,-362,17168,57,389,246,
-1390,4246,19634,-419,383,448,
-6956,19290,17398,702,418,619,
-2008,22624,14652,2157,-1988,619,
6944,4600,5400,1530,-4235,-396,
12636,-13890,17738,-2434,-2967,-2729,
-1594,-26408,19768,-4533,2286,-3150,
-330,-15304,15458,868,-1374,2350,
4904,-2046,16842,260,1048,753,
2126,-2472,17026,-318,358,239,
1704,-494,15980,133,634,165,
2142,-1718,15254,160,479,215,
2182,-84,17320,468,225,133,
272,-1774,15910,-84,351,-66,
992,-538,16364,250,152,272,
2286,-476,17752,-264,-283,49,
1544,-964,16704,-242,293,-87,
1082,-892,16412,-74,-222,-79,
934,-1160,17058,61,-7,4,

-1864,-932,17660,52,246,137,
-1938,-1254,16672,-125,44,2,
-1822,1462,18202,4,248,313,
-3574,15906,19860,-18,860,-342,
-4812,16148,16062,2558,381,-1621,
-14450,11538,12246,1311,-1909,-924,
106,-2646,20688,796,-350,398,
5828,-5576,20278,-961,-3243,-1732,
6276,-14802,19670,-1574,256,-1265,
-1756,-19778,12130,-1047,176,680,
2586,-502,16340,585,-1715,2356,
2244,-1632,16442,-191,-249,1310,
1344,-1472,16832,7,-564,703,
1882,1134,19326,169,7,331,
1464,-332,16536,324,196,398,
2298,1138,17970,158,47,22,
614,-302,15442,-61,-44,97,
1554,506,17970,190,419,-41,
588,56,15182,-7,-57,261,
1334,824,17328,-25,-12,-47,

-2334,-1682,16814,270,91,15,
-2814,-2184,17628,996,251,208,
-2192,3394,19032,2180,595,242,
-2768,12934,22144,2370,-1107,941,
-7998,12058,20050,3008,376,813,
-6268,17862,-124,1582,-2122,1466,
3220,-4234,1232,-1230,-1567,865,
8014,-10034,13376,-4205,-4296,-2649,
2618,-18552,25450,-3409,2762,-2190,
-644,-13288,5372,-1119,-561,197,
2538,-4360,22310,632,-1087,314,
1168,-3248,16820,-142,210,-366,
1284,-2974,17674,255,167,28,
1588,-1784,16194,432,-15,204,
2536,-222,17912,779,-46,-48,
462,-1460,15708,102,220,-50,
964,-1364,17498,-49,-128,-19,
1314,-1032,16640,-504,-30,-10,
1516,-526,16598,197,-12,34,
896,-848,16874,-33,71,-84,

-1770,-1544,17058,-13,118,-72,
-2084,-912,17248,57,391,-303,
-2356,2142,19828,332,35,60,
-2512,6736,22738,1130,-847,828,
-4692,11170,19598,1865,-114,1264,
-4550,12860,12370,2107,-838,1304,
1294,7464,10830,1449,-782,999,
8114,-2414,10418,1082,-2003,-49,
5276,-13418,21544,-3501,84,-4369,
-8714,-19748,11156,-4064,847,-1362,
2958,-3374,25728,-395,-2627,722,
1456,-4294,16142,-214,643,86,
1148,-2596,18050,-462,-521,111,
1226,-1610,18124,395,746,173,
1482,-1872,15776,390,-173,479,
2160,564,17892,492,211,-150,
682,-1440,16020,327,-36,47,
1082,-544,17060,225,133,-120,
1282,-500,16694,187,215,54,
826,-296,16346,159,12,-57,

-3824,-1444,16878,66,413,295,
-3004,1012,17634,-2,179,581,
-2734,4928,20230,260,-568,1141,
-4506,12728,21950,1334,772,1250,
-10074,16926,6796,-465,-907,1745,
-3920,6408,10172,1839,-3360,1540,
7732,7444,9768,1289,-2898,-683,
7636,-14578,25028,-3117,-2908,-2179,
-5872,-23876,21318,-2515,2577,-3129,
178,-9610,13818,754,-778,1444,
3288,-3530,18234,529,-363,232,
1920,-1624,17636,5,367,-391,
396,-2402,15878,-205,259,73,
1354,-938,16472,103,-445,386,
1636,-586,17884,-94,-181,-82,
374,-1392,16656,113,7,-254,
384,-1762,17402,-36,-60,185,
1200,-1032,16730,-15,-123,134,
1332,-992,16916,66,-61,12,
1228,-488,16646,-42,14,-33,

